chr;start;end
chr10;53313211;54313240
chr11;17298041;18298034
chr8;115417389;116417386
chr1;215893965;216893961
chr1;75908338;76908333
chr4;2126754;3126759
chr3;168506741;169506719
chr7;38963313;39963303
chr6;120234860;121234876
chr16;44681207;45681247
chr21;24576050;25576026
chr3;48955847;49955854
chr10;7391276;8391265
chr3;174522842;175522849
chr19;35975711;36975721
chr22;9243226;10243210
chr4;31919432;32919413
chr4;1307261;2307258
chr10;5237400;6237423
chr19;26253473;27253444
chr20;45267034;46267031
chrY;33134518;34134502
chr8;93792974;94792987
chrY;30721158;31721160
chr5;90019553;91019542
chr2;15513197;16513183
chr9;42618966;43618964
chr6;15362282;16362261
chr3;145105998;146105991
chr10;90904638;91904663
chr12;125877755;126877791
chr5;45091147;46091119
chr22;38084468;39084465
chr3;136088467;137088483
chr6;161537581;162537599
chr7;62872207;63872193
chr1;93197459;94197472
chr15;46542942;47542945
chrX;48941396;49941439
chr2;114064967;115064973
chr15;5203695;6203685
chr4;136228731;137228745
chr12;64607314;65607292
chr18;34463537;35463532
chr12;65479278;66479281
chr7;114695362;115695376
chr6;118789828;119789806
chr2;101241564;102241584
chr2;100407682;101407696
chr11;58684024;59684053
chr11;74488807;75488782
chr10;74157517;75157553
chr1;98731576;99731597
chr2;7956181;8956166
chr3;39578273;40578257
chr16;44052763;45052758
chr10;58968719;59968711
chr3;193329668;194329655
chr6;92572936;93572920
chr9;138914543;139914552
chr17;33561786;34561769
chr5;113132421;114132475
chr3;97077305;98077300
chr9;23180262;24180248
chr1;107383881;108383886
chr12;91908220;92908271
chr1;71070697;72070700
chr13;94505956;95505939
chr3;72757942;73757950
chr3;91850927;92850890
chr12;131037577;132037591
chr1;72186564;73186543
chr7;65388711;66388704
chr16;2087617;3087631
chr2;195955880;196955884
chr2;100297955;101297944
chrY;36812504;37812515
chr9;135714848;136714857
chr16;40518249;41518231
chr11;6305945;7305937
chr9;20351220;21351223
chr11;128975572;129975564
chr14;64495490;65495516
chr15;71772502;72772466
chr22;49694305;50694271
chr7;78636457;79636451
chr1;86232255;87232224
chr7;17197635;18197615
chr17;18069595;19069631
chrX;75968585;76968597
chr6;3743290;4743281
chr5;105150191;106150168
chr9;34543260;35543268
chrX;66914888;67914879
chr8;130323214;131323205
chr2;77184895;78184856
chr2;210125124;211125130
chr18;42871576;43871571
chr22;36748916;37748932
chr10;77360633;78360627
chr16;56316249;57316244
chr4;169136105;170136137
chr8;86674367;87674366
chr11;60687489;61687504
chr6;155503474;156503469
chr18;18499156;19499190
chr9;119559648;120559624
chrX;99364699;100364647
chrX;154186736;155186753
chr6;106294349;107294337
chr4;68231367;69231359
chr4;52384092;53384122
chr4;5285332;6285328
chr3;178678243;179678243
chr2;27489975;28489935
chr15;78316158;79316176
chr12;12653792;13653819
chr21;41835539;42835540
chr5;177625006;178624999
chr3;158248912;159248921
chr7;106072892;107072877
chr3;111985594;112985597
chr5;134883678;135883664
chr5;31417447;32417449
chr21;42864400;43864373
chr1;182521311;183521318
chr5;112973775;113973810
chr10;124333945;125333966
chr3;29891653;30891645
chr2;103046406;104046371
chr17;27589144;28589123
chr2;186338183;187338132
chrX_jh806600_fix;3235802;4235799
chr12;90939819;91939788
chr17;7622974;8622961
chr5;33116080;34116093
chrY;47580878;48580843
chr1;154116293;155116248
chr15;28645576;29645574
chr7;96848241;97848226
chr7_jh159134_fix;185112;1185103
chr15;88748597;89748581
chrX;82226861;83226867
chr6;148007724;149007736
chr2;50689845;51689863
chr4;176085013;177085015
chr1;218742134;219742114
chr7;35983429;36983452
chr17;62413017;63412995
chr6;160990083;161990072
chr4;9433559;10433548
chr7;104277249;105277262
chr2;234590425;235590463
chr21;25922792;26922776
chr6;116031153;117031151
chr1;240087176;241087152
chr12;115282683;116282669
chr12;25356103;26356083
chr15;75168985;76169022
chrY;43341480;44341463
chr12;67622857;68622877
chr1;6706614;7706609
chr20;54436221;55436223
chrX;15138698;16138705
chr5;58793719;59793710
chr10;109688451;110688459
chr2;205480719;206480673
chr8;135706172;136706205
chr7;39463454;40463453
chr14;62056701;63056704
chr2;213155330;214155301
chr7;29576408;30576418
chr15;9177259;10177245
chr11;104401775;105401780
chr7;27136598;28136578
chr2;60867958;61867902
chr8;124040720;125040711
chr17;2675967;3675942
chr10;14149095;15149100
chr2;149985495;150985478
chr14;43690427;44690464
chr3;96599090;97599090
chr3;38584899;39584915
chr3;186271238;187271263
chr4;12843800;13843762
chr10;33561838;34561825
chr13;88237456;89237467
chr10;3032954;4032962
chr6;44481542;45481513
chr10;52762807;53762810
chr1;66998613;67998597
chr2;53350693;54350702
chrY;8131752;9131758
chr7;147472102;148472133
chr14;68609356;69609377
chr4;43089465;44089447
chr2;203918976;204919003
chr1;143157241;144157218
chr5;8426683;9426685
chr6_mcf_hap5;3674578;4674596
chr5;21012162;22012151
chr4;130730532;131730526
chr14;7402509;8402515
chr12;69359675;70359684
chrX_jh806587_fix;3070369;4070323
chr10;25881827;26881802
chr18;68639333;69639358
chr5;134642735;135642740
chr19;31790410;32790404
chr6;55782332;56782323
chr13;32893109;33893121
chr2;63379754;64379762
chr6;63242195;64242183
chr5;143940516;144940521
chr12;56330623;57330602
chrX;68025752;69025741
chr5;8779674;9779672
chr9;90185515;91185546
chr9;80988302;81988307
chr1;119362250;120362249
chr7;149291332;150291329
chr4;86021508;87021493
chrY;47840964;48840981
chr10;108368203;109368168
chr2;229676165;230676168
chr12;14108450;15108432
chr10;104595609;105595585
chr8;24762483;25762507
chr14;1292245;2292253
chr1;240964369;241964368
chr2;37373583;38373605
chr15;39709201;40709199
chr6;119145695;120145717
chr3;61294458;62294437
chr4;44526565;45526561
chr7;66071192;67071163
chr4;42538268;43538250
chr15;95349062;96349054
chr7;4613622;5613640
chr12;114164769;115164729
chr9;109358452;110358519
chr5;139697056;140697058
chr9;81892448;82892508
chr3;98622275;99622281
chrX;33993565;34993549
chr1;23648298;24648283
chr9;7472418;8472409
chr2;62924392;63924355
chrX;67867254;68867260
chr8;114734368;115734389
chr10;101796336;102796338
chr9;189957;1189923
chr10;124593730;125593722
chr10;19975106;20975130
chr6;33386599;34386591
chr12;102742858;103742903
chr18;9609050;10608998
chr7;1380104;2380086
chr5;148492495;149492521
chr9;112330673;113330659
chr7;59891364;60891348
chr6;45759496;46759542
chr11;95848546;96848532
chr2;40100239;41100254
chr3;21194836;22194807
chr5;22369846;23369852
chr10;60122611;61122565
chr15;21877054;22877040
chr6;150526913;151526909
chrY;12695514;13695543
chr5;75994576;76994559
chr2;191882771;192882778
chr3;46682516;47682534
chr7;42386841;43386815
chr4;161409719;162409746
chr6;104101306;105101293
chr17;42799099;43799110
chr20;9915756;10915788
chrX;94353932;95353937
chr5;162083513;163083528
chrX;131214877;132214894
chr9;80968445;81968456
chr7;128223349;129223363
chr11;26724424;27724400
chr4;24532286;25532260
chrY;14957923;15957910
chr2;159122954;160122954
chr9;84814533;85814496
chr11;93071197;94071211
chr5;128303649;129303677
chr1;10076370;11076398
chr8;45069547;46069562
chr6;98478239;99478257
chr4;14908571;15908573
chrX;71533046;72533056
chr19;45070859;46070911
chr2;61457041;62457005
chr17;11258376;12258377
chr3;144228026;145228010
chr15;19355184;20355181
chr7;127109374;128109360
chr13;63757746;64757750
chr3;177827449;178827455
chr9;119125192;120125141
chr11;28889631;29889639
chr20;23923447;24923454
chr7;156727083;157727077
chr2;78004166;79004158
chr7;59006362;60006358
chr4;78644701;79644640
chr1;36659515;37659522
chr6;3906275;4906270
chr6;107665149;108665151
chr13;52095085;53095089
chr10;34002376;35002377
chr6;46143630;47143636
chr18;65638340;66638362
chr2;97583904;98583891
chr2;57620345;58620372
chr5;58908695;59908701
chr4;30401357;31401364
chr5;153231980;154231954
chr8;53282836;54282831
chr2;212607890;213607911
chr20;26519594;27519607
chr2;428672;1428655
chr2;56606687;57606723
chr5;25498443;26498438
chr4;74450591;75450605
chr11;13863573;14863581
chr1;36789299;37789271
chr14;89262570;90262579
chr11;95364674;96364638
chr2;98037621;99037617
chr11;52154034;53154032
chr15;83827221;84827218
chr5;21048071;22048095
chr3;181203860;182203902
chr5;109199998;110199972
chr2;177682731;178682754
chr10;129153347;130153297
chr6;33069707;34069683
chrY;23088622;24088650
chr13;19046073;20046058
chr6;130034416;131034423
chr9;60071795;61071779
chr1;115590686;116590685
chr10;16003815;17003791
chr5;111832608;112832643
chr1;182542207;183542207
chr14;41957401;42957392
chrX;10365166;11365160
chr17;47443796;48443774
chr15;60093315;61093317
chr8;120501931;121501916
chr5;51859245;52859226
chr7;75918777;76918749
chr20;61310784;62310787
chr5;53464969;54464956
chr6;102732096;103732096
chr4;65718091;66718081
chr15;11787390;12787379
chr17_ctg5_hap1;302970;1302968
chr11;31743512;32743506
chr6;87554395;88554392
chr15;75751060;76751024
chr1;214788751;215788746
chr12;47806766;48806772
chr6;157192168;158192148
chr10;112800999;113800962
chr6;116705193;117705198
chr11;8082395;9082347
chr9;32751416;33751409
chr7_jh159134_fix;282858;1282854
chr22;30390056;31390069
chr14;13613032;14613071
chr13;112380199;113380181
chr2;65401553;66401542
chr20;38757107;39757104
chr12;112302050;113302025
chr11;83294995;84294975
chr2;126128781;127128787
chr12;65912811;66912844
chr2;129032805;130032794
chr18;43301107;44301135
chr18;30001716;31001726
chr19;48221924;49221950
chr15;60184394;61184392
chr3;19562759;20562725
chr10;68873500;69873502
chrX;113100625;114100614
chr10;12999879;13999886
chr14;61051941;62051910
chr9;5138686;6138678
chr18;46116189;47116182
chr20;19976544;20976563
chr20;16177852;17177851
chr9;38989157;39989178
chr3;144893270;145893282
chr22;43917721;44917688
chr8;23781766;24781781
chr4;55076485;56076494
chr22;35740701;36740700
chr4;157141093;158141094
chr2;240293918;241293900
chr1;33662503;34662518
chr22;28566971;29566933
chr9;81312917;82312929
chr6;127048127;128048124
chr14;71654399;72654364
chr8;62798298;63798324
chr1;93761482;94761459
chr6_dbb_hap3;2637886;3637889
chr15;24666214;25666229
chr7;119738111;120738096
chrX;54646519;55646516
chr2;217395844;218395832
chr8;123008078;124008053
chr6;113936532;114936546
chr17;76962958;77962966
chr1;15549196;16549210
chr17;66065642;67065639
chr3;89392977;90392989
chr10;90958396;91958410
chr1;54595675;55595656
chr7;10874811;11874809
chr17;49058516;50058487
chr3;65980440;66980420
chr11;118455057;119455054
chr3;193893499;194893525
chr3;10347043;11347035
chr18;45377286;46377273
chrX;140052783;141052750
chr1;231060081;232060088
chr14;67638495;68638468
chr14;99396178;100396192
chr1;46887890;47887927
chr22;34772974;35772998
chr11;31540738;32540713
chr2;179466883;180466926
chr9;90846804;91846789
chr4;139873225;140873206
chr1;179127877;180127880
chr9;105953502;106953491
chrX;117908575;118908555
chr22;50044385;51044394
chr9;102339868;103339878
chr6;88680847;89680846
chr2;173040109;174040106
chr13;16823084;17823088
chr7;117489450;118489443
chr1;110159683;111159647
chr7;517386;1517363
chr6;160458466;161458473
chr5;71571773;72571795
chr15;1662198;2662186
chr9;15521691;16521685
chrX;76833124;77833140
chr22;22072748;23072737
chr6;95430040;96430027
chr6;57389529;58389534
chr16;76004982;77004979
chr6;77454058;78454027
chr6;5497575;6497600
chr11;51214717;52214721
chr3;191550998;192551019
chr14;60183719;61183713
chr15;14136345;15136341
chr8;85791909;86791892
chrX;97383611;98383616
chr9;60772001;61771983
chr11;44889709;45889693
chr13;44643368;45643377
chr20;50776029;51776021
chr3;194590743;195590744
chr6;94613610;95613614
chr2;230375776;231375767
chr6;8135445;9135469
chrY;6931046;7931024
chr7;59675944;60675949
chr5;163321504;164321493
chr1;161668741;162668747
chrX;52140452;53140439
chrX;33313324;34313319
chr7;61902373;62902371
chr2;149686816;150686822
chr22;32148813;33148832
chr20;20859865;21859852
chr21;6226030;7226033
chr18;56533332;57533304
chr2;41691931;42691912
chr15;74996537;75996562
chr1;93290939;94290940
chr20;47540620;48540576
chr1;57936965;58936959
chr6;126424822;127424813
chrX_jh806587_fix;544797;1544789
chr8;132806044;133806081
chr20;5010986;6011015
chr10;21431357;22431348
chr8;38239220;39239216
chr7;92551587;93551571
chr8;50043654;51043665
chr2;62571578;63571577
chr12;75616479;76616502
chr5;48046478;49046468
chrX_jh806587_fix;1295988;2295968
chr10;35330167;36330173
chr5;34073285;35073294
chr9;74572886;75572868
chr9;57952144;58952130
chr1;113937318;114937326
chr19;24641612;25641590
chr2;12600056;13600071
chr8;69416280;70416261
chr1;172919956;173919923
chr16;16313873;17313929
chr2;82079210;83079207
chr6;104089947;105089938
chr1;184111581;185111604
chr8;22786871;23786881
chr6_mann_hap4;1843276;2843266
chr8;69572302;70572329
chr14;105521372;106521366
chr15;84076725;85076706
chrX;65751571;66751568
chrX;13803569;14803588
chr6;167843218;168843214
chr3;149884632;150884627
chr19;38094571;39094601
chrX;86318856;87318845
chrX;14309079;15309063
chr15;81115152;82115124
chr16;87805722;88805708
chr21;20245480;21245482
chr6;68827445;69827438
chrX;15118463;16118457
chr7;121763097;122763118
chrX;65507184;66507182
chr7;117813369;118813372
chr12;71235857;72235862
chrY;38210099;39210112
chr3;19701118;20701138
chr6;84113065;85113078
chr19;36074831;37074786
chr20;52070291;53070363
chr6_mcf_hap5;2111592;3111617
chr2;89556077;90556075
chr17;74014642;75014623
chr3;151182507;152182496
chr12;97679111;98679144
chr10;76947062;77947067
chr9;99423804;100423813
chr5;140092903;141092925
chr2;157201697;158201709
chr9;64072878;65072870
chr1;37251498;38251511
chr14;30942193;31942157
chr12;119412742;120412758
chr19;44029519;45029490
chr16;6359076;7359062
chr2;209281466;210281468
chr9;15356041;16356040
chr4;150603377;151603398
chr7;143318068;144318043
chr1;226667264;227667233
chr5;121920548;122920559
chr17;24615390;25615373
chr2;118034720;119034675
chr6;17521185;18521206
chr16;86703335;87703293
chr2;188297153;189297136
chr2;89894131;90894153
chr1;182675753;183675732
chr2;222336645;223336679
chr1;27061458;28061439
chr19;13169326;14169310
chr5;158026090;159026068
chr15;77144356;78144337
chrX;18185517;19185500
chrX;60542792;61542788
chr7;122414593;123414614
chr12;79204619;80204695
chr1;208352800;209352830
chr5;96658511;97658467
chr13;11452088;12452083
chr18;39877970;40877976
chr10;40617194;41617184
chr19;47817858;48817872
chr8;136722401;137722395
chr6;137231593;138231584
chr11;28051641;29051594
chr7;57557937;58557955
chr13;81407793;82407791
chr1;77887243;78887217
chr6;141243828;142243867
chr16;23984738;24984738
chr4;10867171;11867196
chr9;101072788;102072772
chr9;114955555;115955524
chr2;154088217;155088222
chr5;61185035;62185049
chr3;102057953;103057955
chr3;168008697;169008759
chr3;137790073;138790081
chr22;31632506;32632543
chr21;16891557;17891575
chr2;196662864;197662840
chr1;2591396;3591421
chr9;125660268;126660247
chr2;123412866;124412904
chr3;1035573;2035550
chr3;46519804;47519804
chr9;81244062;82244079
chr6;75553049;76553048
chr15;19835066;20835034
chrY;5611321;6611312
chr7;140739647;141739629
chr17;8488488;9488472
chr12;90495934;91495926
chr5;20907496;21907491
chr14;55643596;56643570
chr2;191226263;192226273
chr1;54496206;55496185
chr3;140157850;141157843
chr2;63961290;64961268
chr12;76914768;77914799
chr21;33736605;34736599
chr5;158218319;159218300
chrX;71326448;72326435
chr2;99771587;100771582
chr1;48683915;49683923
chr13;112621996;113622022
chr5;107895042;108895047
chr7;83691066;84691075
chr10;68361482;69361485
chr12;29832878;30832869
chr10;36337286;37337278
chr7;107619239;108619250
chr12;21700316;22700333
chr13;57791027;58791040
chr18;58692626;59692601
chr10;128765833;129765838
chr22;1812045;2812042
chr9;57651478;58651424
chr4;27006239;28006232
chr4;22858486;23858466
chr5_gl339449_alt;157330;1157357
chr15;19804749;20804764
chr10;26435485;27435496
chr10;43424607;44424588
chr3;128951685;129951658
chr3;39766663;40766663
chrX;49338395;50338410
chr8;50854475;51854468
chr21;6313313;7313309
chr8;125104541;126104551
chr3;92345914;93345917
chr5;164334751;165334715
chr9;5315677;6315695
chr13;37903201;38903200
chr4;124197167;125197128
chr4;85602773;86602764
chr2;17656864;18656886
chr10;93921740;94921766
chr8;124091687;125091679
chr7;32541127;33541122
chr11;4450223;5450237
chr20;14383077;15383071
chr12;130739921;131739928
chr6;2930860;3930859
chr2;198327582;199327576
chr1;112892125;113892147
chr16;24953317;25953318
chr1;4753040;5753068
chr8;79775023;80775012
chr13;48238404;49238402
chr18;28445187;29445176
chr2;231534808;232534804
chr5;143085236;144085240
chr11;41570926;42570923
chr9;37239441;38239436
chr2;198737363;199737386
chr5;110667063;111667036
chr15;46728443;47728429
chr2;6715949;7715972
chr12;89707091;90707074
chr4;132528823;133528823
chr8;44391365;45391363
chr6_cox_hap2;574493;1574510
chr1;212542174;213542147
chr10;132697319;133697306
chr1;28240876;29240875
chr6;82202788;83202770
chr10_jh591181_fix;1149931;2149889
chr3;188031549;189031537
chr14;31084350;32084334
chr1;90817414;91817416
chr12;56645530;57645518
chr13;34681287;35681271
chr15;24929065;25929050
chr1;163019328;164019308
chr9;122590266;123590284
chr2;71035128;72035151
chr9;53738548;54738571
chr8;130425539;131425509
chr8;21031062;22031056
chr7;4944116;5944142
chr13;80523726;81523727
chr11;11822010;12822014
chr3;19225891;20225892
chr16;20392713;21392705
chr7;131101733;132101762
chr19;56948099;57948093
chr6;129490768;130490778
chr12;83239294;84239279
chr18;37512506;38512502
chr19;56715693;57715675
chrX;130836260;131836266
chrX_jh159150_fix;616772;1616803
chrY;18540604;19540593
chr22;40575338;41575323
chr1;19387429;20387423
chr18;71715688;72715728
chr20;18149095;19149111
chr1;135768630;136768630
chr10;37150024;38150006
chrY;57170753;58170795
chr10;117358004;118357978
chr13;86738486;87738486
chr15;63059157;64059173
chr1;207696163;208696205
chr2;23777903;24777923
chr1;29724934;30724934
chr19;23419353;24419342
chr17;25950862;26950880
chr18;59380933;60380897
chr2;69199861;70199841
chr1;164951477;165951476
chr14;18480128;19480129
chr18;9427360;10427393
chr4;55587090;56587101
chr2;79561292;80561274
chrX;31439190;32439203
chr7;85611447;86611446
chr12;15835879;16835857
chr22;45246217;46246202
chr11;92084054;93084042
chr5;2040837;3040813
chr7;122247280;123247280
chr12;56929093;57929110
chrY;50802578;51802552
chr7;31473734;32473772
chrX;114883602;115883608
chr6;26489297;27489315
chr21;17179391;18179390
chr15;86087163;87087141
chrY;46029056;47029027
chr3;91238889;92238846
chr5;91107020;92107016
chr1;217625140;218625156
chr11;42837444;43837452
chr9;54845846;55845858
chr4;151295046;152295055
chr5;74608991;75608997
chr4;31114529;32114528
chr6;31651685;32651669
chr22;47782937;48782972
chr9;66475631;67475599
chr21;25082745;26082749
chr6;33814780;34814812
chr1;184434954;185434923
chr22;9073371;10073381
chr11;39037781;40037786
chr12;28066966;29066965
chr1;69297846;70297866
chr18;1827222;2827212
chr15;69030318;70030331
chr13;21345669;22345665
chr12;52237745;53237760
chr6;60753335;61753298
chr1;109843429;110843462
chr7;116739597;117739607
chr7;50132007;51131994
chr11;4054908;5054933
chr10;10206348;11206361
chr13;79852135;80852137
chr2;8325755;9325737
chr2;43748141;44748117
chr5;94063663;95063678
chr9;131084804;132084774
chr5;16006494;17006503
chr18;73511479;74511482
chr10;108221970;109221983
chr3;196620824;197620799
chr4;87914666;88914699
chr1;94034268;95034254
chr12;15996319;16996333
chr6_dbb_hap3;1533085;2533099
chr1;106550138;107550126
chr2;157546436;158546402
chr4;20902704;21902665
chr3;115449956;116449937
chr3;1521423;2521413
chr13;95354539;96354534
chr12;76664367;77664397
chr1;85736172;86736155
chr10;47185011;48185008
chr14;81452384;82452419
chr11;123942159;124942175
chr12;44210735;45210718
chr18;60823423;61823447
chr16;79291382;80291379
chr5;61517819;62517813
chr6;44695313;45695341
chr6;36049810;37049813
chrX;149588213;150588220
chr21;4157014;5157021
chr22;44164719;45164696
chr9;128681341;129681322
chr6;151576845;152576842
chr20;19860148;20860121
chr20;13221946;14221926
chr6;6264317;7264320
chr14;7313507;8313511
chr1;208209161;209209141
chr9;67773187;68773174
chr9;9497990;10497971
chr20;39400286;40400258
chr11;6673218;7673248
chr6;36072636;37072609
chr15;27441196;28441198
chr11;20237874;21237887
chr1;204656911;205656915
chrX;3159945;4159901
chr4;70360870;71360869
chr7;60306512;61306545
chrX;151248497;152248473
chrX;71704773;72704785
chr15;55047917;56047906
chr14;24939069;25939088
chr12;964655;1964622
chr3;12017544;13017573
chr19;49670622;50670597
chr13;68396683;69396681
chr22;14045388;15045401
chr3;92365284;93365275
chrX;126835470;127835479
chr8;102056765;103056748
chr20;55824047;56824038
chr15;8462967;9462958
chr12;102025208;103025242
chr1;31872537;32872542
chr7;62799397;63799433
chr10;113107939;114107922
chr12;130014542;131014528
chr5;19496938;20496910
chr12;113167233;114167272
chr16;58755333;59755325
chr1;221177756;222177740
chr17;37438601;38438600
chr1;173791108;174791135
chr3;3532287;4532320
chr3;195458888;196458870
chr7;25562456;26562477
chr5;133482311;134482298
chr8;81721599;82721602
chr8;118775937;119775961
chr2;4399737;5399736
chr1;198581396;199581379
chr15;71586204;72586223
chr1;171412576;172412558
chr14;3132636;4132597
chr6;22409409;23409401
chr17;44872394;45872351
chr8;109579170;110579159
chr5;114781465;115781432
chr5;36818080;37818088
chrX;13618627;14618669
chr14;14810796;15810782
chr16;67459909;68459902
chr10;66473707;67473716
chr7;53386255;54386232
chr10;18979793;19979746
chr18;12621785;13621821
chr2;209779408;210779396
chr4;74476271;75476290
chr4;35467169;36467135
chr16;23788625;24788619
chrX;127125814;128125827
chr21;22083051;23083088
chrY;10157135;11157142
chr11;62512790;63512788
chr2;65741938;66741940
chr9;51967072;52967076
chr5;173157781;174157781
chrX;88041858;89041848
chr17;54148788;55148762
chr16;60429416;61429428
chr6;81156287;82156293
chr16;21479954;22479946
chr5;1914470;2914487
chr13;57074071;58074043
chr16;23818472;24818463
chr11;125911032;126911015
chr4;56442979;57442961
chr2;153349856;154349841
chr20;14300500;15300509
chr18;9216531;10216484
chr10;132812021;133811996
chr6;38689840;39689845
chr3;34419010;35418995
chrX;16879939;17879932
chr9;39695089;40695085
chr18;45385450;46385464
chrX;54701073;55701081
chrX;135087576;136087566
chr2;148583238;149583242
chr1;51432855;52432846
chr11;109079931;110079957
chr14;93534090;94534083
chr4;165892731;166892728
chr18;37370162;38370124
chrY;4991652;5991660
chr1;47239030;48238992
chrX;19090213;20090189
chr21;21900766;22900752
chr19;12985328;13985301
chrY;21683586;22683567
chr4;155763694;156763701
chr2;85323775;86323768
chr1;215116216;216116203
chr6_cox_hap2;2548986;3548958
chrY;55518931;56518918
chr8;40435557;41435562
chr12;132809597;133809578
chr1;205642609;206642579
chr10;1974847;2974863
chr2;227355208;228355208
chr20;37033318;38033329
chr7;80012234;81012239
chrX;24819973;25819950
chr8;94548269;95548296
chr16;8940396;9940409
chr1;113582913;114582899
chr5;110748926;111748948
chr18;992864;1992852
chr1;11193493;12193513
chr15;54498648;55498648
chr1;72707566;73707557
chr8;129945871;130945867
chr22;40273714;41273768
chr15;38737402;39737410
chrX;4178060;5178051
chr10;131684207;132684174
chrY;37638748;38638715
chr18;37162810;38162824
chr13;75721059;76721061
chr8;71306501;72306510
chrX;76778706;77778712
chr3;142201382;143201373
chr3;49659039;50659040
chr9;33159630;34159644
chr3;142998006;143998011
chr14;32766440;33766446
chr3;141135137;142135145
chr8;89330652;90330627
chr4;26241494;27241459
chrY;47268878;48268872
chrX;63808814;64808817
chr6;21752539;22752526
chr1;179238021;180238029
chr15;67654535;68654566
chr21;16700609;17700619
chr7;87953469;88953486
chr18;5342512;6342547
chr9;113906125;114906119
chr1;230204389;231204408
chr16;66912758;67912780
chr12;37420906;38420889
chr5;97398655;98398702
chr7;27982937;28982916
chr11;32995684;33995696
chr3;139495278;140495277
chr15;60386601;61386619
chr22;31102197;32102207
chr15;72170700;73170726
chr18;16090719;17090733
chr16;78747368;79747373
chr3;40881140;41881149
chr16;42504060;43504082
chr2;53829313;54829296
chr15;42015101;43015120
chr6;110516472;111516460
chr4;126222682;127222685
chr4;184133955;185133996
chr1;206209470;207209448
chr2;158943732;159943763
chr1_jh636052_fix;2251254;3251266
chr7;420533;1420558
chr18;62493949;63493931
chr17;73104444;74104444
chr4;86243529;87243521
chrX;124530639;125530639
chr15;5994073;6994054
chrX;101237953;102237925
chr6;94397854;95397857
chr4;116324293;117324312
chr7;116589902;117589890
chr10;93633093;94633100
chr1;145354032;146354048
chr10;43404891;44404896
chr18;52056416;53056432
chr14;68038903;69038866
chr21;44855883;45855861
chr1;109903223;110903223
chr4;69477341;70477337
chr1;110172133;111172170
chr3;119947543;120947550
chr11;44888102;45888104
chr15;89057861;90057895
chr12;92515653;93515653
chr6;93078547;94078545
chr2;37255173;38255145
chr17;2791604;3791601
chr10;28088679;29088697
chr6;22276997;23277034
chr16;29721246;30721236
chr4;69228745;70228756
chr12;266575;1266577
chr4;41456669;42456691
chr12;82797845;83797807
chr20;24511816;25511785
chr1;75954105;76954091
chr20;29507862;30507867
chr13;102357788;103357741
chr12;114408408;115408391
chr11;32148706;33148683
chr3;129247666;130247666
chr6;74359221;75359197
chr3;37569939;38569958
chr17;71410947;72410917
chr15;28968814;29968828
chr10;33392156;34392180
chr21;1431010;2431017
chr10;54329800;55329804
chrX;149997275;150997267
chr4;179706612;180706608
chr17;20795209;21795246
chr5;153042261;154042316
chr1;169692908;170692882
chr1;210457439;211457442
chr8;131469784;132469783
chr5;163475633;164475648
chr16;23878338;24878319
chr12;2952921;3952928
chr14;45418774;46418754
chr4;132295506;133295488
chr13;24384357;25384358
chr17;53346346;54346345
chr2;47871316;48871347
chr20;14817971;15817991
chr4;127201932;128201906
chr13;62759507;63759527
chr15;28073177;29073214
chr14;26697373;27697342
chr6_qbl_hap6;2593716;3593713
chr2;184960950;185960955
chr1;227693727;228693722
chr4;44457308;45457319
chr12;87156480;88156485
chr5;97992507;98992520
chr19;42760779;43760793
chr16;47331143;48331116
chrX_jh159150_fix;635777;1635738
chr15;18171569;19171570
chr17;17162973;18162990
chr13;12650910;13650946
chr14;4023650;5023656
chr15;18279416;19279436
chr5;39620038;40620039
chrX;52694971;53694966
chr14;93137263;94137250
chr18;9405454;10405474
chr7;54624773;55624751
chr17;48726703;49726666
chr1;153840496;154840500
chr13;110355052;111355034
chr6;90873950;91873992
chr2;54016003;55015996
chr12;41925313;42925309
chr7;60585665;61585691
chr21;18051313;19051352
chr17;29525901;30525895
chr21;44203290;45203270
chrY;14495384;15495381
chr2;108391217;109391188
chr22;16196238;17196238
chr11;10960742;11960742
chr16;37463498;38463462
chr8;75912712;76912714
chrX;38258924;39258901
chr12;77857673;78857647
chr8;38950811;39950818
chr3;130685380;131685393
chr8;56946755;57946764
chrX;63900709;64900664
chr2;62974517;63974505
chr11;5354745;6354778
chr12;86165387;87165396
chr20;7920143;8920155
chr6;58633821;59633799
chr1;246252739;247252721
chr1;183800062;184800088
chr14;47051716;48051716
chrX_jh806590_fix;1102214;2102188
chrX;102285075;103285094
chr11;61507784;62507796
chr22;31753870;32753886
chr11;57721828;58721853
chr13;18187456;19187493
chr22;14757116;15757137
chr9;38045113;39045090
chr4;99585676;100585632
chr17;11974915;12974902
chr9;104410878;105410822
chr12;54496353;55496369
chrX;41481478;42481477
chr8;4748038;5748084
chrX;19914813;20914813
chr4;59056184;60056162
chrX;68627837;69627807
chr16;26700922;27700937
chrX;19260694;20260685
chr15;82726492;83726534
chr2;47704769;48704758
chr16;35638320;36638325
chr6;70369789;71369777
chr20;50303290;51303280
chr7;71924295;72924285
chr14;90798526;91798541
chr10;75946878;76946897
chr4;82087760;83087749
chr10;8796453;9796478
chr8;132964766;133964766
chr1_jh636052_fix;4297079;5297090
chr3;51996426;52996420
chr12;38531214;39531208
chr1;18978525;19978510
chr3;86838654;87838653
chr14;92519763;93519761
chr14;20066370;21066379
